time,ax,ay,az,gx,gy,gz,mx,my,mz,depth,current,voltage,temperature
2022-12-13 19:06:01.228912,0.02,-0.0,1.02,-0.03,0.35,2.18,-0.55,0.59,-0.57,,,,
2022-12-13 19:06:01.272012,,,,,,,,,,-0.06,,,
2022-12-13 19:06:01.273442,,,,,,,,,,,,,29.04
2022-12-13 19:06:01.781477,0.02,0.0,1.02,-0.56,-0.72,1.93,-0.55,0.59,-0.57,,,,
2022-12-13 19:06:01.824363,,,,,,,,,,-0.06,,,
2022-12-13 19:06:01.826119,,,,,,,,,,,,,29.04
2022-12-13 19:06:02.038186,,,,,,,,,,,1.25,,
2022-12-13 19:06:02.038949,,,,,,,,,,,,12.24,
2022-12-13 19:06:02.334102,0.02,0.0,1.02,-0.64,-0.1,1.85,-0.55,0.58,-0.57,,,,
2022-12-13 19:06:02.377334,,,,,,,,,,-0.06,,,
2022-12-13 19:06:02.379276,,,,,,,,,,,,,29.04
2022-12-13 19:06:02.886938,0.01,0.0,1.02,-0.72,-0.11,1.7,-0.55,0.59,-0.56,,,,
2022-12-13 19:06:02.930350,,,,,,,,,,-0.06,,,
2022-12-13 19:06:02.931738,,,,,,,,,,,,,29.04
2022-12-13 19:06:03.439664,0.02,0.0,1.02,-0.87,-1.55,1.75,-0.55,0.59,-0.57,,,,
2022-12-13 19:06:03.482956,,,,,,,,,,-0.06,,,
2022-12-13 19:06:03.484789,,,,,,,,,,,,,29.04
2022-12-13 19:06:03.562585,,,,,,,,,,,1.25,,
2022-12-13 19:06:03.563185,,,,,,,,,,,,12.24,
2022-12-13 19:06:03.992639,0.02,0.0,1.02,-0.18,0.33,2.09,-0.55,0.59,-0.57,,,,
2022-12-13 19:06:04.035943,,,,,,,,,,-0.06,,,
2022-12-13 19:06:04.037346,,,,,,,,,,,,,29.04
2022-12-13 19:06:04.545549,0.02,0.0,1.02,-1.1,-1.01,1.8,-0.55,0.59,-0.57,,,,
2022-12-13 19:06:04.588746,,,,,,,,,,-0.06,,,
2022-12-13 19:06:04.590079,,,,,,,,,,,,,29.04
2022-12-13 19:06:05.087387,,,,,,,,,,,1.13,,
2022-12-13 19:06:05.087914,,,,,,,,,,,,12.24,
2022-12-13 19:06:05.098242,0.02,0.0,1.02,-0.32,-0.35,1.72,-0.55,0.59,-0.57,,,,
2022-12-13 19:06:05.141123,,,,,,,,,,-0.06,,,
2022-12-13 19:06:05.143090,,,,,,,,,,,,,29.04
2022-12-13 19:06:05.650492,0.01,0.0,1.02,-1.04,0.58,1.75,-0.55,0.59,-0.57,,,,
2022-12-13 19:06:05.693788,,,,,,,,,,-0.06,,,
2022-12-13 19:06:05.695571,,,,,,,,,,,,,29.04
2022-12-13 19:06:06.203546,0.01,0.0,1.02,-0.84,-0.55,1.86,-0.55,0.59,-0.57,,,,
2022-12-13 19:06:06.246669,,,,,,,,,,-0.06,,,
2022-12-13 19:06:06.248658,,,,,,,,,,,,,29.04
2022-12-13 19:06:06.612140,,,,,,,,,,,1.25,,
2022-12-13 19:06:06.612661,,,,,,,,,,,,12.25,
2022-12-13 19:06:06.756225,0.02,-0.02,1.02,-0.66,-0.26,2.07,-0.55,0.59,-0.58,,,,
2022-12-13 19:06:06.799389,,,,,,,,,,-0.06,,,
2022-12-13 19:06:06.801113,,,,,,,,,,,,,29.04
2022-12-13 19:06:07.309663,0.02,0.0,1.02,-0.23,-0.4,2.08,-0.55,0.59,-0.57,,,,
2022-12-13 19:06:07.352720,,,,,,,,,,-0.06,,,
2022-12-13 19:06:07.354181,,,,,,,,,,,,,29.04
2022-12-13 19:06:07.862501,0.02,0.0,1.02,-0.81,-0.52,1.85,-0.55,0.58,-0.57,,,,
2022-12-13 19:06:07.904570,,,,,,,,,,-0.06,,,
2022-12-13 19:06:07.906391,,,,,,,,,,,,,29.04
2022-12-13 19:06:08.136117,,,,,,,,,,,1.13,,
2022-12-13 19:06:08.136611,,,,,,,,,,,,12.24,
2022-12-13 19:06:08.414779,0.02,0.0,1.02,-0.71,-0.28,1.96,-0.55,0.59,-0.57,,,,
2022-12-13 19:06:08.458013,,,,,,,,,,-0.06,,,
2022-12-13 19:06:08.459908,,,,,,,,,,,,,29.04
2022-12-13 19:06:08.967504,0.02,0.0,1.02,-0.81,-0.37,2.01,-0.54,0.59,-0.57,,,,
2022-12-13 19:06:09.010768,,,,,,,,,,-0.06,,,
2022-12-13 19:06:09.012677,,,,,,,,,,,,,29.04
2022-12-13 19:06:09.520771,0.02,0.0,1.02,-0.29,-0.58,1.93,-0.55,0.59,-0.57,,,,
2022-12-13 19:06:09.563791,,,,,,,,,,-0.06,,,
2022-12-13 19:06:09.565245,,,,,,,,,,,,,29.04
2022-12-13 19:06:09.661173,,,,,,,,,,,1.13,,
2022-12-13 19:06:09.661834,,,,,,,,,,,,12.25,
2022-12-13 19:06:10.073315,0.02,-0.0,1.02,-1.51,-0.06,1.83,-0.55,0.59,-0.57,,,,
2022-12-13 19:06:10.117052,,,,,,,,,,-0.06,,,
2022-12-13 19:06:10.118247,,,,,,,,,,,,,29.04
2022-12-13 19:06:10.626328,0.02,0.0,1.02,-0.38,-0.38,1.89,-0.55,0.59,-0.58,,,,
2022-12-13 19:06:10.669410,,,,,,,,,,-0.06,,,
2022-12-13 19:06:10.670811,,,,,,,,,,,,,29.04
2022-12-13 19:06:11.179180,0.02,0.0,1.02,-1.03,0.03,1.77,-0.55,0.59,-0.57,,,,
2022-12-13 19:06:11.185681,,,,,,,,,,,1.0,,
2022-12-13 19:06:11.186329,,,,,,,,,,,,12.24,
2022-12-13 19:06:11.221939,,,,,,,,,,-0.06,,,
2022-12-13 19:06:11.223877,,,,,,,,,,,,,29.04
2022-12-13 19:06:11.731749,0.02,0.0,1.02,-0.59,-0.3,2.06,-0.55,0.59,-0.57,,,,
2022-12-13 19:06:11.774600,,,,,,,,,,-0.06,,,
2022-12-13 19:06:11.776609,,,,,,,,,,,,,29.04
2022-12-13 19:06:12.284681,0.01,0.0,1.02,-0.62,0.09,1.9,-0.54,0.59,-0.57,,,,
2022-12-13 19:06:12.327341,,,,,,,,,,-0.06,,,
2022-12-13 19:06:12.329252,,,,,,,,,,,,,29.04
2022-12-13 19:06:12.710335,,,,,,,,,,,1.5,,
2022-12-13 19:06:12.710895,,,,,,,,,,,,12.23,
2022-12-13 19:06:12.836980,0.02,0.0,1.02,-0.91,-1.32,1.88,-0.54,0.59,-0.58,,,,
2022-12-13 19:06:12.880362,,,,,,,,,,-0.06,,,
2022-12-13 19:06:12.881820,,,,,,,,,,,,,29.04
2022-12-13 19:06:13.390262,0.02,0.0,1.02,-1.04,0.0,1.73,-0.55,0.59,-0.57,,,,
2022-12-13 19:06:13.433286,,,,,,,,,,-0.06,,,
2022-12-13 19:06:13.434621,,,,,,,,,,,,,29.04
2022-12-13 19:06:13.942492,0.02,0.0,1.02,-0.72,-0.78,1.8,-0.55,0.59,-0.57,,,,
2022-12-13 19:06:13.986040,,,,,,,,,,-0.06,,,
2022-12-13 19:06:13.987518,,,,,,,,,,,,,29.04
2022-12-13 19:06:14.234745,,,,,,,,,,,1.0,,
2022-12-13 19:06:14.235279,,,,,,,,,,,,12.25,
2022-12-13 19:06:14.495244,0.02,0.0,1.02,-0.55,-0.31,1.95,-0.55,0.59,-0.57,,,,
2022-12-13 19:06:14.538483,,,,,,,,,,-0.06,,,
2022-12-13 19:06:14.540092,,,,,,,,,,,,,29.04
2022-12-13 19:06:15.047944,0.02,0.0,1.02,-1.07,0.21,1.9,-0.55,0.6,-0.57,,,,
2022-12-13 19:06:15.091394,,,,,,,,,,-0.06,,,
2022-12-13 19:06:15.092957,,,,,,,,,,,,,29.04
2022-12-13 19:06:15.600433,0.02,0.0,1.02,-0.67,-1.09,1.57,-0.55,0.59,-0.57,,,,
2022-12-13 19:06:15.643513,,,,,,,,,,-0.06,,,
2022-12-13 19:06:15.645493,,,,,,,,,,,,,29.04
2022-12-13 19:06:15.758759,,,,,,,,,,,1.0,,
2022-12-13 19:06:15.759283,,,,,,,,,,,,12.23,
2022-12-13 19:06:16.153915,0.02,0.01,1.0,0.01,0.52,1.64,-0.54,0.59,-0.57,,,,
2022-12-13 19:06:16.196827,,,,,,,,,,-0.06,,,
2022-12-13 19:06:16.198765,,,,,,,,,,,,,29.04
2022-12-13 19:06:16.706665,0.02,-0.0,1.02,-1.26,-1.63,1.58,-0.55,0.59,-0.56,,,,
2022-12-13 19:06:16.749690,,,,,,,,,,-0.06,,,
2022-12-13 19:06:16.751326,,,,,,,,,,,,,29.04
2022-12-13 19:06:17.259294,0.02,0.0,1.02,-0.55,0.5,1.53,-0.54,0.59,-0.56,,,,
2022-12-13 19:06:17.283453,,,,,,,,,,,1.0,,
2022-12-13 19:06:17.283944,,,,,,,,,,,,12.25,
2022-12-13 19:06:17.302327,,,,,,,,,,-0.06,,,
2022-12-13 19:06:17.304219,,,,,,,,,,,,,29.04
2022-12-13 19:06:17.812152,0.01,0.0,1.02,-0.14,-0.86,2.2,-0.55,0.59,-0.57,,,,
2022-12-13 19:06:17.855053,,,,,,,,,,-0.06,,,
2022-12-13 19:06:17.857136,,,,,,,,,,,,,29.04
2022-12-13 19:06:18.365373,0.01,0.0,1.02,-0.97,-0.08,1.47,-0.55,0.59,-0.57,,,,
2022-12-13 19:06:18.408164,,,,,,,,,,-0.06,,,
2022-12-13 19:06:18.409690,,,,,,,,,,,,,29.04
2022-12-13 19:06:18.808141,,,,,,,,,,,1.25,,
2022-12-13 19:06:18.808667,,,,,,,,,,,,12.25,
2022-12-13 19:06:18.917807,0.02,0.0,1.02,-0.6,-0.98,1.8,-0.54,0.59,-0.57,,,,
2022-12-13 19:06:18.961018,,,,,,,,,,-0.06,,,
2022-12-13 19:06:18.962408,,,,,,,,,,,,,29.04
2022-12-13 19:06:19.470793,0.02,-0.0,1.02,-1.01,-0.34,1.79,-0.55,0.6,-0.57,,,,
2022-12-13 19:06:19.513510,,,,,,,,,,-0.06,,,
2022-12-13 19:06:19.515238,,,,,,,,,,,,,29.04
2022-12-13 19:06:20.022998,0.02,0.0,1.01,0.24,-1.33,2.04,-0.54,0.59,-0.56,,,,
2022-12-13 19:06:20.066364,,,,,,,,,,-0.06,,,
2022-12-13 19:06:20.068197,,,,,,,,,,,,,29.04
2022-12-13 19:06:20.332908,,,,,,,,,,,0.88,,
2022-12-13 19:06:20.333489,,,,,,,,,,,,12.25,
2022-12-13 19:06:20.576263,0.01,-0.0,1.02,-1.92,0.59,1.57,-0.54,0.59,-0.57,,,,
2022-12-13 19:06:20.619302,,,,,,,,,,-0.06,,,
2022-12-13 19:06:20.620816,,,,,,,,,,,,,29.04
2022-12-13 19:06:21.128663,0.01,0.0,1.01,0.8,-0.78,2.02,-0.54,0.59,-0.57,,,,
2022-12-13 19:06:21.171690,,,,,,,,,,-0.06,,,
2022-12-13 19:06:21.173621,,,,,,,,,,,,,29.04
2022-12-13 19:06:21.681303,0.01,0.0,1.02,-1.94,-0.01,1.8,-0.54,0.59,-0.57,,,,
2022-12-13 19:06:21.724376,,,,,,,,,,-0.06,,,
2022-12-13 19:06:21.726207,,,,,,,,,,,,,29.04
2022-12-13 19:06:21.857061,,,,,,,,,,,1.38,,
2022-12-13 19:06:21.857666,,,,,,,,,,,,12.24,
2022-12-13 19:06:22.234280,0.01,-0.0,1.02,-0.65,0.17,1.92,-0.54,0.59,-0.57,,,,
2022-12-13 19:06:22.277378,,,,,,,,,,-0.06,,,
2022-12-13 19:06:22.279229,,,,,,,,,,,,,29.04
2022-12-13 19:06:22.787116,0.02,0.0,1.02,-0.46,-0.62,1.92,-0.54,0.59,-0.57,,,,
2022-12-13 19:06:22.830340,,,,,,,,,,-0.06,,,
2022-12-13 19:06:22.832158,,,,,,,,,,,,,29.04
2022-12-13 19:06:23.339934,0.02,-0.0,1.02,-1.4,-0.66,1.92,-0.54,0.59,-0.57,,,,
2022-12-13 19:06:23.381751,,,,,,,,,,,1.25,,
2022-12-13 19:06:23.382324,,,,,,,,,,,,12.24,
2022-12-13 19:06:23.382681,,,,,,,,,,-0.06,,,
2022-12-13 19:06:23.384639,,,,,,,,,,,,,29.04
2022-12-13 19:06:23.893052,0.02,0.0,1.02,0.53,0.93,2.48,-0.54,0.59,-0.57,,,,
2022-12-13 19:06:23.936171,,,,,,,,,,-0.06,,,
2022-12-13 19:06:23.937526,,,,,,,,,,,,,29.04
2022-12-13 19:06:24.445788,0.02,0.0,1.02,-1.91,-1.08,1.55,-0.54,0.59,-0.57,,,,
2022-12-13 19:06:24.488846,,,,,,,,,,-0.06,,,
2022-12-13 19:06:24.490123,,,,,,,,,,,,,29.04
2022-12-13 19:06:24.906441,,,,,,,,,,,1.38,,
2022-12-13 19:06:24.907286,,,,,,,,,,,,12.26,
2022-12-13 19:06:24.998268,0.02,0.0,1.02,-0.82,-0.38,1.97,-0.54,0.6,-0.58,,,,
2022-12-13 19:06:25.041373,,,,,,,,,,-0.06,,,
2022-12-13 19:06:25.043067,,,,,,,,,,,,,29.04
2022-12-13 19:06:25.551031,0.02,0.0,1.02,-0.22,-0.16,2.3,-0.55,0.58,-0.56,,,,
2022-12-13 19:06:25.594315,,,,,,,,,,-0.06,,,
2022-12-13 19:06:25.595666,,,,,,,,,,,,,29.04
2022-12-13 19:06:26.103848,0.02,0.0,1.02,-0.78,-0.74,1.74,-0.53,0.59,-0.57,,,,
2022-12-13 19:06:26.147275,,,,,,,,,,-0.06,,,
2022-12-13 19:06:26.148688,,,,,,,,,,,,,29.04
2022-12-13 19:06:26.430430,,,,,,,,,,,0.75,,
2022-12-13 19:06:26.430888,,,,,,,,,,,,12.25,
2022-12-13 19:06:26.656490,0.02,0.0,1.02,-0.74,0.52,1.65,-0.54,0.59,-0.57,,,,
2022-12-13 19:06:26.699532,,,,,,,,,,-0.06,,,
2022-12-13 19:06:26.701232,,,,,,,,,,,,,29.04
2022-12-13 19:06:27.209660,0.02,0.0,1.02,-0.54,-0.96,1.94,-0.54,0.59,-0.57,,,,
2022-12-13 19:06:27.252356,,,,,,,,,,-0.06,,,
2022-12-13 19:06:27.254199,,,,,,,,,,,,,29.04
2022-12-13 19:06:27.762727,0.02,0.0,1.02,-0.91,0.08,1.76,-0.54,0.59,-0.57,,,,
2022-12-13 19:06:27.805369,,,,,,,,,,-0.06,,,
2022-12-13 19:06:27.807173,,,,,,,,,,,,,29.04
2022-12-13 19:06:27.955321,,,,,,,,,,,1.5,,
2022-12-13 19:06:27.956255,,,,,,,,,,,,12.23,
2022-12-13 19:06:28.314870,0.01,0.0,1.02,-0.95,-0.19,1.79,-0.54,0.59,-0.56,,,,
2022-12-13 19:06:28.357874,,,,,,,,,,-0.06,,,
2022-12-13 19:06:28.360017,,,,,,,,,,,,,29.04
2022-12-13 19:06:28.868099,0.01,0.0,1.02,-0.85,-0.49,1.98,-0.55,0.59,-0.57,,,,
2022-12-13 19:06:28.910932,,,,,,,,,,-0.06,,,
2022-12-13 19:06:28.912799,,,,,,,,,,,,,29.04
2022-12-13 19:06:29.420874,0.02,0.0,1.0,-0.59,-0.82,1.97,-0.55,0.6,-0.57,,,,
2022-12-13 19:06:29.463829,,,,,,,,,,-0.06,,,
2022-12-13 19:06:29.465441,,,,,,,,,,,,,29.04
2022-12-13 19:06:29.480003,,,,,,,,,,,1.25,,
2022-12-13 19:06:29.480497,,,,,,,,,,,,12.25,
2022-12-13 19:06:29.973646,0.01,0.0,1.02,-1.06,0.02,1.73,-0.54,0.59,-0.56,,,,
2022-12-13 19:06:30.017087,,,,,,,,,,-0.06,,,
2022-12-13 19:06:30.018360,,,,,,,,,,,,,29.04
2022-12-13 19:06:30.526233,0.02,0.0,1.01,-0.62,-1.41,1.91,-0.54,0.59,-0.57,,,,
2022-12-13 19:06:30.568969,,,,,,,,,,-0.06,,,
2022-12-13 19:06:30.570968,,,,,,,,,,,,,29.04
2022-12-13 19:06:31.004589,,,,,,,,,,,1.25,,
2022-12-13 19:06:31.005080,,,,,,,,,,,,12.24,
2022-12-13 19:06:31.078587,0.01,0.0,1.02,-1.01,0.1,1.64,-0.54,0.59,-0.57,,,,
2022-12-13 19:06:31.122289,,,,,,,,,,-0.06,,,
2022-12-13 19:06:31.124008,,,,,,,,,,,,,29.04
2022-12-13 19:06:31.631908,0.02,0.0,1.01,0.16,-0.48,2.07,-0.54,0.59,-0.57,,,,
2022-12-13 19:06:31.674793,,,,,,,,,,-0.06,,,
2022-12-13 19:06:31.676398,,,,,,,,,,,,,29.04
2022-12-13 19:06:32.184078,0.01,0.0,1.02,-1.58,0.21,1.92,-0.54,0.59,-0.57,,,,
2022-12-13 19:06:32.227225,,,,,,,,,,-0.06,,,
2022-12-13 19:06:32.229429,,,,,,,,,,,,,29.04
2022-12-13 19:06:32.529406,,,,,,,,,,,1.13,,
2022-12-13 19:06:32.529958,,,,,,,,,,,,12.25,
2022-12-13 19:06:32.737439,0.02,-0.0,1.02,0.17,-0.89,2.0,-0.55,0.59,-0.57,,,,
2022-12-13 19:06:32.780584,,,,,,,,,,-0.06,,,
2022-12-13 19:06:32.781877,,,,,,,,,,,,,29.04
2022-12-13 19:06:33.290388,0.02,0.0,1.0,-1.14,-0.31,1.78,-0.55,0.58,-0.57,,,,
2022-12-13 19:06:33.332867,,,,,,,,,,-0.06,,,
2022-12-13 19:06:33.334643,,,,,,,,,,,,,29.04
2022-12-13 19:06:33.842744,0.02,-0.0,1.02,-0.44,-0.11,2.03,-0.55,0.59,-0.57,,,,
2022-12-13 19:06:33.886176,,,,,,,,,,-0.06,,,
2022-12-13 19:06:33.887520,,,,,,,,,,,,,29.04
2022-12-13 19:06:34.053068,,,,,,,,,,,0.88,,
2022-12-13 19:06:34.053617,,,,,,,,,,,,12.24,
2022-12-13 19:06:34.395911,0.02,0.0,1.02,-0.36,-0.1,2.03,-0.54,0.59,-0.57,,,,
2022-12-13 19:06:34.438709,,,,,,,,,,-0.06,,,
2022-12-13 19:06:34.440805,,,,,,,,,,,,,29.04
2022-12-13 19:06:34.948614,0.01,-0.0,1.02,-1.47,-0.86,1.97,-0.55,0.59,-0.57,,,,
2022-12-13 19:06:34.991467,,,,,,,,,,-0.06,,,
2022-12-13 19:06:34.993564,,,,,,,,,,,,,29.04
2022-12-13 19:06:35.501674,0.02,0.0,1.02,-0.05,-0.33,2.31,-0.55,0.59,-0.57,,,,
2022-12-13 19:06:35.544642,,,,,,,,,,-0.06,,,
2022-12-13 19:06:35.546024,,,,,,,,,,,,,29.04
2022-12-13 19:06:35.577725,,,,,,,,,,,1.25,,
2022-12-13 19:06:35.578177,,,,,,,,,,,,12.23,
2022-12-13 19:06:36.054460,0.02,0.0,1.02,-1.37,-0.47,1.79,-0.55,0.59,-0.56,,,,
2022-12-13 19:06:36.097303,,,,,,,,,,-0.06,,,
2022-12-13 19:06:36.098502,,,,,,,,,,,,,29.04
2022-12-13 19:06:36.606824,0.02,-0.0,1.01,-0.85,0.31,1.88,-0.55,0.58,-0.57,,,,
2022-12-13 19:06:36.650294,,,,,,,,,,-0.06,,,
2022-12-13 19:06:36.651532,,,,,,,,,,,,,29.04
2022-12-13 19:06:37.102231,,,,,,,,,,,1.38,,
2022-12-13 19:06:37.102734,,,,,,,,,,,,12.24,
2022-12-13 19:06:37.159833,0.01,0.0,1.02,-0.23,-0.42,1.86,-0.55,0.59,-0.57,,,,
2022-12-13 19:06:37.203368,,,,,,,,,,-0.06,,,
2022-12-13 19:06:37.204462,,,,,,,,,,,,,29.04
2022-12-13 19:06:37.712780,0.02,0.0,1.02,-1.13,-0.11,1.84,-0.54,0.59,-0.57,,,,
2022-12-13 19:06:37.755699,,,,,,,,,,-0.06,,,
2022-12-13 19:06:37.757150,,,,,,,,,,,,,29.04
2022-12-13 19:06:38.265915,0.01,0.0,1.02,-0.84,-0.47,1.58,-0.55,0.59,-0.57,,,,
2022-12-13 19:06:38.308609,,,,,,,,,,-0.06,,,
2022-12-13 19:06:38.309953,,,,,,,,,,,,,29.04
2022-12-13 19:06:38.626763,,,,,,,,,,,1.38,,
2022-12-13 19:06:38.627164,,,,,,,,,,,,12.25,
2022-12-13 19:06:38.817777,0.02,0.0,1.02,-0.41,-0.29,2.16,-0.55,0.59,-0.56,,,,
2022-12-13 19:06:38.860851,,,,,,,,,,-0.06,,,
2022-12-13 19:06:38.862560,,,,,,,,,,,,,29.04
2022-12-13 19:06:39.370726,0.02,0.01,1.02,-0.86,-0.62,2.0,-0.55,0.59,-0.57,,,,
2022-12-13 19:06:39.414245,,,,,,,,,,-0.06,,,
2022-12-13 19:06:39.415555,,,,,,,,,,,,,29.04
2022-12-13 19:06:39.923325,0.02,-0.02,1.02,-1.1,-0.3,2.14,-0.55,0.59,-0.57,,,,
2022-12-13 19:06:39.966662,,,,,,,,,,-0.06,,,
2022-12-13 19:06:39.968631,,,,,,,,,,,,,29.04
2022-12-13 19:06:40.151858,,,,,,,,,,,1.25,,
2022-12-13 19:06:40.152427,,,,,,,,,,,,12.24,
2022-12-13 19:06:40.477491,0.01,0.0,1.02,-0.38,-0.6,1.83,-0.55,0.59,-0.56,,,,
2022-12-13 19:06:40.520134,,,,,,,,,,-0.06,,,
2022-12-13 19:06:40.521256,,,,,,,,,,,,,29.04
2022-12-13 19:06:41.029790,0.02,-0.0,1.02,-1.56,-1.59,1.56,-0.55,0.6,-0.57,,,,
2022-12-13 19:06:41.072473,,,,,,,,,,-0.06,,,
2022-12-13 19:06:41.073904,,,,,,,,,,,,,29.04
2022-12-13 19:06:41.582982,0.02,0.0,1.02,0.01,0.92,2.03,-0.54,0.59,-0.57,,,,
2022-12-13 19:06:41.626194,,,,,,,,,,-0.06,,,
2022-12-13 19:06:41.627149,,,,,,,,,,,,,29.04
2022-12-13 19:06:41.675953,,,,,,,,,,,1.38,,
2022-12-13 19:06:41.676757,,,,,,,,,,,,12.24,
2022-12-13 19:06:42.134899,0.01,0.0,1.02,-1.15,-1.25,1.84,-0.55,0.59,-0.58,,,,
2022-12-13 19:06:42.178174,,,,,,,,,,-0.06,,,
2022-12-13 19:06:42.179570,,,,,,,,,,,,,29.04
